Geneid	pOka_M2_3
23014	839
4842	1
283455	26
5985	547
55884	1917
54621	279
5037	5138
51347	524
64426	762
84530	13
26353	1254
160777	0
387890	6
5564	502
11113	796
92558	0
11021	899
10985	2710
6175	44181
5829	4282
23409	16
5319	0
4440	9
1337	4033
51499	498
283459	805
8683	904
8655	3313
84274	448
9921	2229
51367	330
9478	1
9761	5107
84747	1083
35	183
121665	752
6927	15
64897	333
8638	15
5027	41
5025	894
10645	826
51433	1918
80196	442
84678	365
84876	308
283385	5
144404	328
54509	136
23067	369
3242	507
5715	630
144406	21
605	261
22877	1002
254050	1
386653	0
79369	10
56616	682
65082	377
6249	1912
55596	340
65117	848
9735	665
338442	1
8843	0
27198	0
8562	1092
84660	14
9026	458
79720	998
23457	199
79676	259
51329	1794
57605	330
10198	387
91574	327
8099	1863
55206	1007
387893	833
196383	184
11066	226
353116	362
10959	5439
57696	426
1967	1106
2967	492
79867	580
23545	334
196385	13
80212	771
144348	3616
100533183	0
144347	0
9612	2352
949	2973
7316	9587
57647	482
140707	122
65985	729
114795	0
92293	0
121260	1042
144423	0
121256	0
11211	0
9271	0
23504	0
2054	558
5901	6440
283383	1
6433	711
4326	1
8408	803
80324	238
57634	1207
317781	310
79050	296
50614	3
57666	583
100507055	0
22953	1
5426	960
5827	342
192111	526
23141	1572
2802	885
55743	264
100289635	274
7574	10
7637	42
7699	93
101060200	27
7556	77
10795	293
647589	0
7278	0
93492	3
54737	765
55269	777
9205	233
7750	1391
2700	0
2706	1
10804	0
51084	320
8100	290
53342	80
221143	85
64328	592
26524	603
10284	2113
221150	461
78988	1009
253832	867
221154	800
2254	1
6445	6
26278	1909
55504	444
4285	430
542767	1
387911	2
221178	222
338872	0
143	2792
479	0
56163	0
55835	247
5042	12
219287	0
9107	659
9818	1019
51761	0
387914	0
6049	834
1024	337
10810	216
2835	0
219333	772
387496	6
2971	1841
219402	549
222484	320
51082	2024
219409	0
3651	0
1045	0
646625	0
2322	2
255967	376
2321	1
51371	1602
283537	470
23281	0
6541	1533
5412	812
84056	425
3146	5399
10208	464
241	39
84935	0
122046	1
10808	2639
145173	427
122042	0
10129	67
646799	0
675	248
90634	130
10443	898
23047	557
9365	0
90627	402
5983	630
26960	1590
4081	1236
9201	123
100526761	1
54937	2
728591	7
23111	1794
8900	1
400120	0
5994	116
4093	160
29880	437
11340	491
55578	952
122011	0
10631	5
7223	285
51569	1187
341640	20
161003	0
80209	572
387921	406
10186	314
57511	422
2308	354
10240	255
10166	176
1997	568
11193	350
89890	374
84078	144
9617	124
79612	246
28984	9
23078	731
160851	503
11215	1167
8600	0
144809	0
94240	5
29103	652
55068	0
160857	0
144811	0
79024	5
387923	153
8848	1452
26747	194
55425	367
2963	745
386618	43
7178	54173
253512	307
83548	571
220081	0
220082	0
283514	0
23091	1070
1361	3
3936	6
220416	0
80183	1
23143	493
2098	1854
3356	0
8803	757
55270	344
29079	705
9445	13131
5925	1811
10161	2
1102	58
57105	0
22862	1150
2862	0
81602	93
81617	149
107303344	0
83852	119
51131	4
55213	1433
115761	0
84650	427
3839	955
57213	378
10206	423
283518	6
220107	64
79621	674
220108	328
647174	2
26512	544
115825	81
79758	185
83446	0
540	193
440138	96
9724	390
341676	0
4752	55
55901	50
51028	681
26586	2035
144983	216
10910	488
11061	0
5100	0
10562	0
729246	0
729250	0
729233	0
122183	0
729240	0
27253	39
81624	948
81550	250
64881	121
5101	71
57626	0
1602	241
440145	394
79866	204
22894	1048
10464	277
688	1379
11278	587
9882	222
170622	1321
7347	322
4008	421
729420	0
115207	234
730249	0
1203	659
26224	770
23077	1071
8796	2
100129307	0
122060	333
1910	0
5457	0
79596	244
64062	683
54602	1080
10253	699
114798	0
84189	3
26050	257
2262	4
10082	1220
1638	0
23483	204
160897	405
11166	0
10257	846
9071	1
22873	994
5611	734
55757	616
266722	0
27199	0
10150	2782
5911	763
3843	4432
10160	1070
140432	0
8428	2468
6564	0
23348	480
337867	1097
2841	0
1880	0
9375	4136
171425	113
85416	1
7546	57
5095	346
87769	93
84899	446
259232	164
9358	71
2259	1
7174	971
196541	1
643677	4
93081	170
79070	373
54841	327
100533467	0
2073	45
6555	0
267012	0
1948	536
55082	1295
728215	233
3981	302
84945	302
10673	5
23026	24
8660	2827
1282	3966
1284	5914
100129836	1
55647	67
55739	716
79587	1003
3621	206
55608	627
8874	887
121793	0
6656	0
122258	0
10426	436
400165	0
23250	1222
23263	1
2155	0
2159	5
8858	5
55795	688
8451	1610
3916	8400
79774	14
101928841	6
113622	13
55208	195
55002	2532
7027	2405
496	1
6011	0
348013	72
2621	1283
643365	1
22821	105
8881	1070
65110	820
283489	533
440153	0
404785	0
641455	0
79334	0
441669	0
441670	0
390429	0
390431	0
79317	0
79544	0
81127	0
122740	0
390433	0
122742	0
390436	0
390437	0
390439	0
122748	0
390442	0
91875	184
57820	529
10038	566
7011	291
123103	0
55644	240
328	4164
90809	489
4860	821
338879	0
390443	0
122651	0
493901	0
341799	0
283	37
6038	148
10876	0
64184	0
6039	0
6035	1
6037	0
6036	0
64745	697
29986	0
57447	170
122664	0
440163	0
84659	0
122665	0
55701	781
51222	584
643382	22
390445	0
3183	7950
57096	6
11198	3110
57680	1730
84932	277
9878	1162
56339	466
6297	478
26533	0
26534	0
26686	0
26687	0
1603	2925
63874	1903
5018	2952
9056	17
122704	572
4323	13369
26020	6587
161253	6
55147	1075
10419	2235
54930	694
84962	2750
60686	209
5693	2183
122706	1
64403	853
22985	2803
55017	1063
1053	0
23428	1210
100507650	9
57594	245
90673	211
100529063	3
599	475
8106	158
51310	21
10278	0
64806	0
116173	0
4624	0
4625	0
25983	365
85446	111
79178	331
8906	1008
84502	2
10202	18
10901	185
317749	156
728635	1
90668	1
9362	0
4901	9
5106	345
80344	1080
161247	3
5720	2890
51016	328
5721	1133
55072	637
10379	880
9985	5872
79711	947
10548	1497
283629	40
29082	463
100528064	1
145553	19
4738	1014
51292	1409
26277	577
7051	253
5875	458
115817	366
161424	654
27141	3
56413	6
1241	110
196883	2
11035	0
4776	292
57523	5
643866	11
23351	676
56948	155
1215	1
1511	0
2999	0
3002	0
29091	295
4857	321
2290	0
5587	178
55632	539
23256	759
1690	48
29966	474
11154	106
25831	3046
25938	748
112487	230
2856	0
80224	273
394	1990
9472	87
64067	8
112399	44
171546	741
55837	727
58533	1296
1073	1776
11177	723
6729	1123
283635	585
55012	270
9692	641
5687	1813
4792	493
84684	0
253959	434
84312	187
51562	323
253970	0
7080	0
26257	0
5083	0
89874	38
145282	146
3169	2
319089	1
6751	22
161198	0
10484	2540
8487	140
122553	504
5411	2432
117153	0
4253	312
254170	414
145581	4
84075	0
122525	86
54813	172
23116	462
55015	554
2287	1104
57697	123
55320	832
140801	0
161357	54
6235	3656
122769	250
6166	3134
4247	1013
55172	255
5427	115
122773	18
23588	738
9147	803
382	1176
79609	97
6655	729
79944	189
27109	124
8814	117
11183	1721
51062	19
60485	724
51199	932
145447	3
5836	1124
114088	6
81542	1024
122786	1942
54331	0
51637	2141
22795	1163
5729	0
5732	72
57544	259
283554	46
30001	2386
5706	1040
6815	361
64841	626
10979	1484
80821	354
652	1388
1033	958
10175	1414
2764	1509
10668	152
23034	547
2643	129
11169	459
122809	529
93487	1784
3958	1969
9787	830
55030	771
22863	502
387332	0
3895	5206
57161	126
54916	442
5015	3098
10640	1206
55745	583
122830	504
55195	0
341880	4
145407	129
55860	1051
5684	1129
5926	413
387990	4
26520	454
9786	435
51339	93
23002	448
64582	20
112849	507
51528	1096
729665	2
6252	1
64430	1576
51635	369
5494	684
317761	0
4990	0
6495	4
51804	191
4331	362
57570	417
145389	211
161291	0
5583	74
3091	14701
6617	608
83851	0
27133	17
57381	536
122876	1
5529	716
112840	191
81537	266
23224	1230
2100	1
4522	2443
7597	126
9495	32
22890	554
3306	192
145376	2
26030	899
6710	52
91612	433
100529261	0
2877	2
376267	318
2342	25
4149	773
2530	443
10243	329
161142	1
64398	944
51382	1038
1965	1635
26499	3
161145	28
57475	131
5283	109
384	209
10490	735
51109	1484
145226	6
23503	787
5890	101
677	5946
87	11111
8816	826
55218	459
57452	50
2079	1613
55334	1397
400224	1
56936	0
9766	230
6430	2849
6554	1
64093	0
6547	0
51241	69
100529257	0
55333	681
8747	15
8748	3
10001	381
23508	583
4293	471
22990	1469
26037	424
9628	1
8110	20
26094	175
53349	627
58517	2054
5663	1195
89932	393
8650	942
399671	7
79697	218
641371	96
10965	410
122970	0
641372	2
83544	251
9240	1544
91748	540
145482	473
57862	559
145483	96
51004	196
957	117
80127	79
4329	270
91750	112
338917	0
5826	664
55237	0
646658	1
10577	6233
122961	422
4053	2245
9870	1376
51077	719
56252	1450
283571	12
1743	2257
83694	73
5228	3
8892	843
27030	420
97	93
79696	80
91754	1871
10972	3535
2353	14
122953	185
10538	0
55640	19
11161	1322
23093	722
7043	59
112752	430
55668	858
2103	0
22846	247
23357	347
145497	0
64207	1038
85457	247
283576	0
57156	129
58157	0
29954	964
2954	411
283578	47
161394	37
122945	12
63894	421
10598	1888
145501	8
9517	847
8846	251
81892	619
22938	1168
283579	0
57143	109
9369	451
1734	18534
145508	117
7253	0
2957	421
85439	350
6400	2134
23768	5501
2581	417
8477	0
54207	0
55812	169
11099	520
79882	1385
161436	104
123016	681
1112	890
90141	100
55775	431
56659	0
5700	1549
55051	213
801	2599
145567	322
9252	44
80017	614
8111	2
440193	78
55671	928
79820	0
123036	4
10516	49
9321	752
4287	226
4707	723
53981	1204
123041	0
79890	313
5641	1143
9950	942
1113	0
3705	897
64112	606
26175	169
84520	185
55148	871
55727	515
57578	2
341947	0
145270	0
90050	0
51676	1
78990	149
57062	3131
122509	109
3429	73
83982	707
57718	55
51156	2
866	0
390502	0
5265	194
256394	0
327657	2
145264	0
5267	0
5104	6
12	7
145258	0
23405	724
79789	58
161176	13
51218	790
9623	0
8115	0
56967	514
624	2
623	23
55102	671
51527	473
122481	122
10914	3542
7443	338
283598	0
64919	13
84193	1108
8812	672
317762	2305
84439	468
10858	16
2009	1311
51466	306
123099	0
7528	1237
123096	573
283600	0
7453	1235
79446	125
57596	159
8788	0
388015	0
1735	0
5527	1518
1778	8882
3320	18482
91833	287
5891	173
55778	225
51550	367
9895	524
122416	442
23186	779
7187	582
81693	1
9578	3531
91828	0
7127	27
1983	3521
4140	923
1152	186
115708	420
9529	606
84334	499
3831	1516
7517	359
79038	505
23368	407
9556	1227
122402	0
647286	0
374569	0
26153	6
400258	0
388021	0
64423	3086
122622	218
10572	457
207	2347
100128927	51
283638	993
122618	2
113146	13160
122616	214
55038	602
29933	8
3714	46
256281	264
2972	384
90135	495
23241	929
647310	9
9112	1414
1397	87
1396	4
283643	140
80757	18
727832	0
100996331	0
100287399	0
390538	0
283694	0
283767	0
114791	293
23191	1851
81614	1112
123606	525
440243	0
283685	0
7681	33
54551	0
4692	0
23742	0
6638	0
8926	0
7337	1420
57194	0
2562	0
2558	0
2567	0
4948	0
8924	1438
653720	3
321	74
23359	47
56160	648
7082	2286
653073	2
89832	33
101059918	7
728498	71
89839	60
22909	482
54893	820
4308	82
283710	0
51621	479
161725	2
1139	23
653125	19
728047	4
643699	19
9824	1024
6447	22
26585	7
342184	77
6263	13
57099	157
1133	3
56851	1039
161779	66
79768	233
51234	1261
9990	362
55505	1344
256646	2
254531	465
23015	781
440270	240
57369	0
70	42
9716	949
54989	656
89978	130
84529	338
4212	790
145942	0
161742	831
283742	504
10125	289
400359	0
400360	5
7057	15429
161835	16
11245	479
440275	1350
6727	5956
90427	240
701	1092
106821730	0
56924	7
644809	0
100131244	3
5330	1
100505573	400
388115	2786
644844	0
85455	65
90417	860
3712	1352
22893	501
113189	885
90416	274
27079	205
57082	411
5888	135
55177	434
2644	82
55192	138
643338	18
84936	325
54866	1
6692	24
171177	2
57617	1044
54567	0
79094	42
54617	912
161829	0
11261	1336
11339	146
51203	1987
51103	161
23168	1411
3706	59
4058	0
26015	552
7301	517
23269	423
23005	481
8681	0
100137047	29
100137049	0
51332	7
30844	456
123745	0
283748	0
255189	0
23339	1306
25963	649
2595	336
825	19
64397	5008
8773	915
255252	174
55142	467
57519	498
146059	282
146057	223
197131	696
80021	298
23582	702
2038	0
9333	0
116179	0
9836	213
161823	223
146050	288
27229	578
7158	1635
4130	112
9677	535
1159	18
161497	1
117155	24
548596	1
2923	11472
80237	106
10169	7832
619189	40
25764	610
4236	751
79968	292
84978	352
113201	1952
51496	658
8669	1366
80208	1208
197135	2
567	13769
140691	7
145645	0
6652	476
50506	0
405753	0
90527	0
53905	9
90525	23
9153	4
2628	13
79029	126
84419	1
7782	71
26258	877
58472	378
80031	0
283652	20
50804	1068
399697	1
6557	0
1854	1192
2200	16094
22995	225
399694	16
23741	3746
9728	987
9318	1752
2585	214
196951	36
2252	0
56986	260
79895	24
11001	689
3067	1
2553	333
9101	1350
373509	3
54822	1166
84888	420
23431	292
388121	36
1588	0
342035	0
23312	635
29106	0
256586	121
29767	232
29766	942
123169	515
5597	1468
10017	3
10681	717
55930	772
4644	767
10776	2790
56204	370
3175	3
256764	0
440279	0
51187	1498
5873	338
101928527	67
9488	249
9236	1342
145788	33
161582	101
26108	404
283659	325
4734	607
64864	1483
374618	116
55329	192
54816	519
6938	1387
84952	5911
145781	0
100820829	12
81488	57
8854	0
366	0
3990	0
102	2495
54629	337
79811	1298
54778	774
9133	1074
4643	4430
92483	3
145773	69
9245	11
2958	871
663	987
27023	0
302	38766
79664	731
6095	105
54832	1076
145741	5
388125	0
83660	1059
7168	17121
114294	863
51065	3780
51762	850
83464	435
771	540
9960	454
283807	1
8925	917
23604	59
84191	914
6642	1914
79856	13
5479	4617
53944	673
9768	808
9325	319
23060	1410
4947	1623
348093	6
80119	102
80301	500
348094	46
51324	1189
123263	192
123264	0
51285	0
390594	0
390595	6
10081	358
10845	653
8483	2
54956	177
9543	0
57722	6
54878	408
51495	2407
81556	638
9187	353
10260	550
8766	3264
84465	6
115752	538
54962	123
5604	888
10302	131
6124	43310
55055	496
197021	4
4091	894
4088	3799
79719	632
64799	37
145853	110
5607	380
390598	6
8554	939
91860	79
54982	690
10116	794
22801	1
10391	78
8125	1947
79400	10
246777	185
26035	367
54852	848
9493	1296
6176	20061
7090	310
55075	5078
55323	1341
54839	136
56906	94
196993	1
79875	395
10002	0
4649	327
123228	58
196996	2
5315	55037
56965	774
60677	31
3073	4773
338949	0
25820	1421
55889	2
585	395
83440	1175
4756	669
10021	0
283677	0
27020	2061
80381	6031
388135	0
161514	0
4016	3543
9399	223
5371	866
342096	1
57611	0
3671	0
64220	9
80125	0
1583	0
8482	314
84993	779
10620	69
1198	724
80153	746
1543	64
1544	0
1445	738
79748	1
594855	2
25989	349
10066	1924
4351	1189
57184	825
9377	1731
54913	37
192683	205
60490	160
56905	309
653641	0
653643	0
54939	1165
79661	117
4123	815
25942	1109
5780	1013
10073	360
55272	1045
257364	1579
1464	41
161753	3
92912	802
26263	673
145957	5
123591	4
2108	1057
64843	1
49855	220
5955	2045
9051	1
10099	6314
79834	715
10363	805
84894	0
23102	1291
646892	0
10518	26
3419	849
23205	1
55466	2
80349	760
1381	0
3658	1199
123688	42
5685	2257
1138	162
1136	10
1143	2
11173	801
10933	4990
1512	23425
5923	158
390616	3
23423	2627
23251	10
100528021	0
10588	14
400410	31
597	0
54469	1367
2184	646
9915	482
58489	176
57214	26
23184	1122
59274	273
161502	0
3603	9
80765	35
342125	10
84206	129
79631	696
283726	12
647042	2
440295	38
6218	17346
64506	10
8120	0
123722	49
123720	198
9455	548
83640	241
123207	171
53339	2133
53346	83
50810	1021
646	1
6457	39
57188	947
100505679	4
643707	18
54993	167
84942	470
4828	125
23478	3058
9640	873
57538	13
9154	1
5151	379
100133220	0
11214	878
64410	115
123624	0
4916	1
26589	286
64963	920
55070	109
64782	924
3669	23
176	0
145864	31
4240	5502
11057	5754
6017	5
55215	1152
5428	778
51458	0
90381	331
374654	129
5346	0
8800	116
56964	2
55897	28
145873	1
290	0
100526783	0
10239	8
348110	395
374655	166
3418	883
10509	1093
10519	1841
390637	33
51335	1745
342132	33
8826	7545
64784	430
641	226
5045	1944
2242	4
4122	1730
55898	1533
374659	265
91433	422
9055	3306
26276	257
9899	1
28232	330
8128	0
145858	0
400451	2
1106	1931
56963	1
55784	0
7026	2866
145946	0
91947	356
283777	0
3480	1305
145814	2
23336	471
64927	293
123355	159
4205	1772
145748	140
170691	16
204219	3
55180	120
140460	308
220	10281
79705	0
22856	667
55829	367
6627	614
5046	3
80213	293
123283	97
390648	0
390649	0
26682	0
51728	243
79622	296
64285	715
4350	1156
8131	611
3050	1
3042	0
3040	0
3039	0
3049	0
55692	442
83986	3025
8786	371
398	39
64714	9
8312	656
10573	1213
58986	1878
4833	1717
26063	351
9727	951
6650	703
146325	0
283948	0
9091	1126
57799	251
117166	3
84326	1187
84331	312
197335	339
89941	1204
9028	40
10273	640
339123	906
84219	319
146330	5
79006	1192
65990	185
124093	58
84264	224
64428	467
10232	34
113000	498
63922	283
51764	6
388199	3
64788	265
30812	38
6755	0
390664	0
8912	0
25823	0
64499	0
7177	0
23430	0
7329	2209
8938	20
115939	645
84572	1733
64718	258
283951	155
645811	3
1186	1584
390667	0
9894	584
9742	488
79652	6
57585	473
90861	1756
23162	784
4832	320
65993	1207
197342	31
90864	487
10101	701
3483	1
3029	653
81889	650
254528	1
64711	0
51734	254
6123	1
4716	1390
146310	2
10607	584
124056	48
2671	435
9143	195
90850	650
283869	1
9351	329
4913	188
7249	1053
5310	980
25837	113
84231	1918
57524	56
64223	994
283870	35
283871	573
1877	322
1775	19
1632	779
10921	2023
21	1470
899	502
80178	131
4917	3
57465	142
527	2669
51005	321
752014	98
5170	1001
54442	786
83886	35
23524	8827
6923	2632
260429	2
360226	0
10942	1
124220	0
64063	0
114984	427
84256	758
79412	18
124222	531
9088	273
9080	12
9074	2
51330	2498
54985	2448
79228	490
146439	1
64386	22
9235	116
84891	1
7755	262
7760	217
4992	4
7752	136
4210	0
10127	497
91151	147
7627	248
4993	0
100463285	0
54925	265
7727	237
146434	83
79903	749
646174	0
23059	543
197358	8
84464	178
1773	61
10131	2319
1387	908
115	564
6345	0
7023	167
84662	2353
51025	3
100529144	0
79585	106
114990	977
9093	1165
57407	395
3163	804
29965	802
342346	1
124402	308
23295	972
84309	335
124401	196
146562	20
26048	172
124404	0
440335	1
79641	394
84656	1935
29855	1386
5493	2023
9717	11
51172	390
146556	3
56052	391
196483	123
54715	0
283953	0
79091	224
18	15
25880	144
5373	630
23589	707
7874	1480
29035	647
2903	178
80063	78
2013	587
146279	2
4682	313
780776	3
4261	1
28955	331
23274	542
8651	1
7142	0
58531	0
5620	0
5619	0
116028	150
9516	2724
8303	895
51061	840
29066	1179
26156	3129
2935	3016
608	0
92017	495
55313	705
729993	0
2072	241
57496	632
5073	758
51283	1237
8399	0
642778	3
642799	0
23420	2920
9284	185
23042	1839
123803	555
54700	664
100288332	0
255027	0
89927	837
9665	804
54820	345
4629	12
123811	684
4363	2986
368	38
408050	471
101059938	0
101059953	0
64131	0
283820	1011
23204	7138
23049	2092
79905	75
10229	310
162073	670
51760	307
728276	84
79838	4
51573	2694
9738	519
57020	1342
400506	445
124152	456
51704	800
124274	0
2813	0
7369	0
204474	0
54988	0
123876	0
348158	0
116285	1
55623	737
6296	60
112479	296
81691	129
123879	171
57149	422
55567	0
57146	199
7783	0
257629	0
1428	74
23117	141
51108	1756
10261	1
146183	0
440345	63
7385	3038
255762	0
730094	203
146177	0
29904	467
55718	595
1039	1037
100132247	130
9956	0
57478	163
6340	0
6338	0
91949	365
23062	2221
124454	726
56061	1480
4706	741
79728	524
84516	1426
5347	1490
10595	1
63928	0
5579	1
10368	0
5930	1234
27327	1327
115584	5
55114	1315
51451	492
343	1
342357	216
9951	0
162083	0
79831	60
197370	753
3566	303
50615	9
2975	2406
23247	639
146395	0
23214	2234
388228	83
728741	14
728689	33
1201	844
55911	0
246778	0
26471	1767
112869	208
6799	3
6817	301
728734	0
8663	194
100507607	2
11273	2295
7284	4599
25970	789
487	78
79874	223
930	1
84901	892
83985	1170
27040	50
728888	33
107282092	135
548593	0
79008	0
445329	2
6693	1
23475	358
283897	0
653808	0
3835	1107
4150	2891
112476	76
79447	633
9961	2812
10423	1599
26470	2595
253982	385
253980	225
124446	1203
9344	1166
8479	370
283899	529
8448	35
146378	0
83723	2
226	34057
5531	1601
6911	6
83719	661
79153	22
5595	1602
11151	24
654483	0
552900	0
6818	3
10421	1038
26000	1027
29895	2
1731	51
197407	261
51333	114
79077	626
22928	844
3683	0
79724	630
65988	119
92595	94
146542	153
146540	51
115509	210
78994	582
64319	967
730183	19
10847	1611
100862671	99
5261	424
90835	9
9810	1911
23361	999
9274	743
1489	129
54620	535
93129	1002
9739	752
80270	352
112755	20
6810	492
79759	262
9726	453
339105	73
79001	4978
10295	1363
84148	354
5652	4
146547	2
2521	3352
29108	141
493829	0
260434	0
3684	3
3687	18
3681	3
1339	0
283933	3
79798	154
7041	431
6524	4
64755	1163
51327	0
124411	87
10308	173
729264	1
24150	0
729355	0
653550	0
79801	754
55737	2767
23594	259
91807	7
388272	167
84706	439
10294	1264
81831	1293
81533	2046
5257	1710
94160	0
85320	1
83752	1050
6477	399
9683	626
869	0
123970	0
23090	0
255919	210
55027	239
64282	395
113	123
29117	1560
85407	2
124460	1
64127	0
1540	962
6299	0
388276	0
27324	0
80205	1414
643802	0
5934	1282
64400	354
23322	384
79068	754
79191	116
643911	155
10265	31
79190	0
4313	649
54947	770
84290	1
6530	0
1066	0
221223	0
2775	2
267	1415
11051	2020
55239	879
583	810
84560	0
4504	0
4502	22150
4493	4751
4499	0
4489	0
4490	0
4494	91
4495	0
4496	0
4501	1193
9688	961
6559	0
9709	945
1071	3
84166	273
221184	519
80011	1297
89970	633
23568	1047
51090	15
6367	0
6376	0
6361	0
57019	806
57017	1020
5432	981
55715	1131
92922	136
221188	10
9289	2118
222487	0
84229	1
10300	526
3801	787
388282	0
1258	0
374739	0
57567	243
79650	642
4324	1464
29105	697
1459	541
29070	179
221191	0
64785	382
65009	208
79918	184
23019	4391
55238	664
2806	2949
729159	0
1006	0
1009	2031
1003	0
146227	0
7084	550
100529251	0
51192	72
113540	47
146225	1
123920	797
146223	934
1783	2301
283847	1
8883	920
766	2
57546	326
1014	0
6236	9
51647	842
8824	1278
23491	22
283848	1
865	669
80262	407
84752	546
8717	269
55336	39
3299	111
8996	473
653319	294
283849	12
1874	899
79767	27
26231	56
29100	442
29109	484
6553	120
25894	480
146212	31
55282	7
51673	2
29800	312
3291	1
9114	1511
181	1
79567	1076
10664	993
146206	6
65057	330
50855	137
84080	254
388284	20
81577	282
57610	543
55815	15
80152	544
57215	473
10204	3043
23644	894
123904	4
5681	895
1506	6
5699	329
3931	90
6560	1127
64180	0
64174	0
100131303	0
55794	226
54920	266
4775	598
80004	6
23659	1090
9057	1885
84138	97
54496	593
55512	87
146198	786
1001	1
999	2
79613	309
3038	35
54921	1500
84916	1257
6645	285
27183	1168
84342	472
64146	85
51388	519
146456	14
7014	399
80777	1604
10725	1129
1728	5393
28987	1400
11060	802
348174	2
55066	932
283971	2
118460	147
16	2222
11269	455
55308	812
6483	472
197258	325
25839	1294
23450	3352
146433	1
92154	4005
55697	1505
54768	168
55783	324
794	12
7571	289
7567	39
10164	2
6898	3
91862	3
23035	377
164	1789
342371	811
55565	87
9798	1986
342372	7
1723	136
3240	2
3250	0
54957	226
9785	1136
83449	3
463	604
388289	0
5713	1865
440348	23
497190	5
2734	2720
55159	1029
197259	119
79152	1
79726	584
84937	331
197257	55
162239	201
440387	1
1504	0
9564	2820
10428	639
124491	171
4166	2
23563	1
79583	322
11345	1218
23536	265
3735	2760
54386	1017
85445	16
22879	477
100130958	73
170692	1
283927	88
57687	19
10143	0
51741	65
4094	7
83657	9
124359	74
56942	370
55839	547
23300	1057
123775	26
2653	369
114780	121
53630	6
8139	54
80790	1507
5336	109
93517	1
3294	8874
10200	391
1012	1
3281	1953
23417	187
29948	130
54550	0
146167	0
8720	3115
83693	456
123872	1
9013	466
161931	0
93107	0
58189	0
9914	16
57707	604
23406	7184
79786	735
9100	1610
83716	14
55625	1567
9764	182
339145	0
23199	859
51659	450
404550	109
10328	515
1327	4683
3394	0
2294	8
64779	275
2303	1
2300	19
100506581	64
79791	526
81631	1852
23174	1108
57338	6
54758	287
8140	5982
763	0
54971	218
84627	2
161882	136
124245	803
27189	0
1535	576
4597	827
333929	12
115992	194
348180	226
9780	3991
81620	438
353	1454
2588	613
51693	893
390748	1
863	0
100129697	0
197322	322
1013	0
146429	0
197320	101
29123	2125
100287036	19
6687	992
6137	23133
27132	65
1800	0
5119	1531
124045	112
8558	667
124044	150
9605	261
92822	183
2175	443
84501	196
22980	1828
4157	75
10381	1285
54849	787
92806	232
79007	729
2622	436
11105	0
8447	0
9501	24
100506388	0
400566	131
359845	646
55275	653
79850	772
50628	737
51031	1033
55178	334
64359	221
29928	446
29	4445
727857	0
286753	1
7531	10235
1398	1534
4641	7100
51763	721
5306	2227
124935	74
8578	8
83547	73
10594	6462
727910	94
124997	620
5345	16
5176	283
114826	248
6117	1881
146760	0
1801	334
124641	69
3090	81
23293	1000
63826	99
55720	953
9905	1916
4335	352
79066	347
5048	2302
23277	1411
23108	99
8386	0
4991	0
8390	0
26189	0
8383	0
4995	0
4994	0
8387	0
8392	0
8388	0
84690	1
443	0
162514	9
7442	65
23729	493
1497	458
30851	1570
83460	810
5026	388
3682	183
83903	98
55421	508
84254	72
5023	0
489	0
23140	1077
124936	719
51479	1490
7326	946
201305	157
124976	8844
10514	456
124975	1
342527	0
246	0
27043	932
409	635
400569	258
58191	225
84225	3
9032	1
284013	1
388323	16
5694	1357
5338	410
50488	1532
1145	1
100130311	14
2811	11
8402	865
26001	2163
5216	11068
2027	43
9552	732
23125	598
388324	101
10749	3746
55065	0
124961	5
7775	74
9098	9
84622	49
388325	6
9135	1189
4927	930
84268	486
708	2102
56919	748
51009	675
79003	285
728392	634
22861	187
23302	174
23746	0
54478	564
83394	2928
9851	500
84817	383
51003	142
388327	81
284111	2
54739	0
162517	0
83659	0
239	96
440400	2901
124944	419
255877	0
201232	72
162515	1
10462	0
433	0
432	5
1742	338
37	5548
1856	791
79142	1108
11337	5870
23399	2162
23587	374
1366	0
6517	0
51087	0
1984	9550
2874	1051
84461	528
9744	117
147040	610
339168	0
8711	143
57048	749
254863	461
57555	777
374768	0
201243	0
284114	104
2256	19
1140	499
57659	2157
643664	0
5430	2202
407977	0
8742	134
8741	121
26168	1114
1973	13036
968	3031
9526	1279
6665	30
9513	854
6462	6
112483	419
482	0
7157	1158
55135	284
1949	568
146754	3
23135	394
92162	6
84316	963
124637	345
1107	2764
9196	10
58485	1644
116840	672
3000	0
247	0
242	6
59344	2
84667	5
5187	154
6844	777
84314	206
54785	195
9212	676
80169	232
5198	686
399512	40
29098	37
22899	0
146852	0
124751	41
6154	20467
643904	1
81565	527
4628	2329
146849	0
388333	0
162387	0
146850	0
23533	0
9423	1
9482	331
146845	7
124739	66
201140	0
644070	0
9340	5
5957	0
8522	618
8735	1
4626	0
4622	0
4619	0
4620	0
4621	21
6341	521
56985	126
388335	50
644139	0
388336	0
1770	0
7566	88
6416	661
93649	0
9912	8
60528	1589
9955	1026
1352	223
146822	1
9953	203
5376	1758
64518	2
100533496	1
284040	0
201158	49
374286	5
10626	421
57335	252
353149	1
136	593
125150	160
54902	1008
9611	1792
9487	44
201161	70
7314	10932
51393	13
388341	3836
57336	149
57547	33
9720	75
23495	0
23164	3980
201164	34
201163	433
8533	993
56953	116
55090	284
51655	2
10400	468
10743	844
6720	1138
146691	1052
83450	34
91647	313
79018	369
1819	535
51168	12
54890	1208
3996	757
