Geneid	pOka_M2_2
9478	3
9761	5212
84747	1053
35	175
121665	735
6927	15
64897	336
8638	5
5027	35
5025	913
10645	768
51433	1873
80196	443
84678	403
84876	326
283385	7
144404	323
54509	128
23067	343
3242	547
5715	597
144406	24
605	233
22877	954
254050	0
386653	0
79369	12
56616	715
65082	366
6249	1967
55596	355
65117	921
9735	705
338442	0
8843	0
27198	1
8562	1052
84660	19
9026	452
79720	917
23457	212
79676	269
51329	1912
57605	270
10198	403
91574	325
8099	1825
55206	1026
387893	774
196383	207
11066	228
353116	387
10959	5393
57696	472
1967	1074
2967	532
79867	506
23545	325
196385	11
80212	658
144348	3676
100533183	0
144347	0
9612	2192
949	2679
7316	9541
57647	488
140707	105
65985	688
114795	1
92293	0
121260	977
144423	0
121256	0
11211	0
9271	0
23504	0
2054	584
5901	6108
283383	0
6433	737
4326	6
8408	743
80324	232
57634	1163
317781	278
79050	284
50614	2
57666	533
100507055	0
22953	0
5426	875
5827	318
192111	503
23141	1593
2802	958
55743	236
100289635	265
7574	22
7637	37
7699	82
101060200	28
7556	92
10795	295
647589	0
7278	1
93492	0
54737	831
55269	783
9205	256
7750	1436
2700	0
2706	0
10804	0
51084	287
8100	284
53342	49
221143	96
64328	585
26524	594
10284	2021
221150	421
78988	966
253832	813
221154	727
2254	4
6445	5
26278	2075
55504	477
4285	427
542767	5
387911	1
221178	243
338872	0
143	2766
479	0
56163	0
55835	234
5042	12
219287	0
9107	652
9818	981
51761	1
387914	0
6049	904
1024	301
10810	255
2835	0
219333	778
387496	6
2971	1682
219402	516
222484	298
51082	1902
219409	0
3651	0
1045	0
646625	0
2322	1
255967	372
2321	0
51371	1636
283537	390
23281	0
6541	1550
5412	784
84056	448
3146	5458
10208	453
241	38
84935	0
122046	0
10808	2744
145173	397
122042	0
10129	70
646799	2
675	239
90634	127
10443	927
23047	586
9365	1
90627	438
5983	573
26960	1685
4081	1229
9201	109
100526761	2
54937	4
728591	23
23111	1810
8900	0
400120	0
5994	111
4093	162
29880	404
11340	443
55578	1043
122011	0
10631	7
7223	274
51569	1218
341640	19
161003	0
80209	522
387921	417
10186	266
57511	427
2308	383
10240	274
10166	170
1997	554
11193	461
89890	350
84078	146
9617	106
79612	222
28984	9
23078	788
160851	511
11215	1283
8600	0
144809	0
94240	5
29103	671
55068	0
160857	0
144811	0
79024	2
387923	159
8848	1388
26747	221
55425	373
2963	709
386618	37
7178	52475
253512	345
83548	540
220081	0
220082	0
283514	0
23091	1207
1361	3
3936	3
220416	3
80183	0
23143	524
2098	1941
3356	1
8803	760
55270	368
29079	633
9445	12450
5925	1883
10161	0
1102	43
57105	0
22862	1134
2862	0
81602	113
81617	164
107303344	0
83852	129
51131	12
55213	1439
115761	0
84650	441
3839	953
57213	404
10206	409
283518	7
220107	57
79621	687
220108	321
647174	1
26512	642
115825	75
79758	175
83446	0
540	224
440138	107
9724	394
341676	2
4752	100
55901	68
51028	681
26586	2186
144983	200
10910	460
11061	0
5100	0
10562	0
729246	0
729250	0
729233	0
122183	0
729240	0
27253	31
81624	908
81550	254
64881	131
5101	60
57626	0
1602	270
440145	404
79866	207
22894	1035
10464	315
688	1294
11278	542
9882	225
170622	1420
7347	333
4008	472
729420	0
115207	257
730249	0
1203	660
26224	764
23077	1188
8796	1
100129307	0
122060	346
1910	0
5457	0
79596	298
64062	704
54602	1033
10253	591
114798	0
84189	1
26050	240
2262	1
10082	1189
1638	4
23483	197
160897	426
11166	0
10257	797
9071	2
22873	1063
5611	745
55757	631
266722	0
27199	1
10150	2668
5911	735
3843	4347
10160	1014
140432	0
8428	2386
6564	0
23348	529
337867	1010
2841	0
1880	0
9375	3960
171425	145
85416	0
7546	51
5095	337
87769	62
84899	462
259232	140
9358	76
2259	0
7174	1029
196541	1
643677	4
93081	171
79070	382
54841	328
100533467	0
2073	55
6555	0
267012	0
1948	500
55082	1394
728215	244
3981	334
84945	284
10673	10
23026	20
8660	2551
1282	3914
1284	5610
100129836	1
55647	69
55739	652
79587	1019
3621	190
55608	677
8874	837
121793	5
6656	0
122258	0
10426	431
400165	0
23250	1270
23263	1
2155	0
2159	4
8858	3
55795	625
8451	1649
3916	7933
79774	27
101928841	2
113622	8
55208	247
55002	2425
7027	2212
496	1
6011	0
348013	65
2621	1100
643365	1
22821	107
8881	994
65110	836
283489	475
440153	0
404785	0
641455	0
79334	0
441669	0
441670	0
390429	0
390431	0
79317	0
79544	0
81127	0
122740	0
390433	0
122742	0
390436	0
390437	0
390439	0
122748	0
390442	0
91875	165
57820	526
10038	507
7011	334
123103	1
55644	243
328	4154
90809	451
4860	790
338879	0
390443	0
122651	0
493901	0
341799	0
283	27
6038	153
10876	0
64184	0
6039	0
6035	1
6037	0
6036	0
64745	656
29986	1
57447	167
122664	0
440163	0
84659	0
122665	0
55701	738
51222	558
643382	22
390445	0
3183	8247
57096	7
11198	3119
57680	1630
84932	292
9878	1262
56339	466
6297	468
26533	0
26534	0
26686	0
26687	0
1603	2776
63874	1748
5018	2814
9056	8
122704	590
4323	13486
26020	5883
161253	8
55147	1028
10419	2037
54930	668
84962	2706
60686	194
5693	2027
122706	0
64403	819
22985	2888
55017	1055
1053	0
23428	1215
100507650	7
57594	278
90673	226
100529063	4
599	481
8106	207
51310	21
10278	0
64806	0
116173	0
4624	0
4625	0
25983	366
85446	95
79178	293
8906	1028
84502	2
10202	15
10901	212
317749	162
728635	0
90668	4
9362	0
4901	16
5106	294
80344	1055
161247	4
5720	3129
51016	351
5721	1105
55072	635
10379	914
9985	5825
79711	857
10548	1310
283629	41
29082	521
100528064	0
145553	28
4738	1010
51292	1411
26277	573
7051	236
5875	418
115817	338
161424	665
27141	5
56413	10
1241	89
196883	0
11035	0
4776	258
57523	6
643866	8
23351	721
56948	148
1215	1
1511	0
2999	0
3002	0
29091	250
4857	312
2290	0
5587	187
55632	510
23256	792
1690	42
29966	460
11154	90
25831	3193
25938	758
112487	206
2856	0
80224	245
394	2089
9472	129
64067	12
112399	39
171546	697
55837	640
58533	1259
1073	1750
11177	780
6729	1053
283635	573
55012	288
9692	638
5687	1861
4792	479
84684	0
253959	393
84312	175
51562	271
253970	0
7080	0
26257	1
5083	2
89874	35
145282	127
3169	4
319089	2
6751	27
161198	0
10484	2393
8487	115
122553	503
5411	2599
117153	1
4253	318
254170	399
145581	9
84075	0
122525	99
54813	186
23116	437
55015	573
2287	1252
57697	139
55320	844
140801	0
161357	84
6235	3689
122769	242
6166	3143
4247	965
55172	239
5427	134
122773	17
23588	719
9147	896
382	1181
79609	113
6655	691
79944	202
27109	105
8814	127
11183	1766
51062	27
60485	685
51199	979
145447	5
5836	967
114088	4
81542	1074
122786	1777
54331	0
51637	2099
22795	1253
5729	0
5732	59
57544	276
283554	45
30001	2355
5706	1086
6815	336
64841	651
10979	1456
80821	369
652	1338
1033	892
10175	1327
2764	1507
10668	131
23034	541
2643	138
11169	455
122809	514
93487	1774
3958	1830
9787	822
55030	779
22863	458
387332	0
3895	5569
57161	104
54916	462
5015	3192
10640	1100
55745	611
122830	472
55195	0
341880	1
145407	135
55860	1008
5684	1094
5926	487
387990	7
26520	490
9786	409
51339	94
23002	429
64582	26
112849	474
51528	1033
729665	7
6252	1
64430	1569
51635	340
5494	717
317761	0
4990	0
6495	8
51804	212
4331	425
57570	420
145389	227
161291	0
5583	84
3091	14146
6617	647
83851	0
27133	20
57381	505
122876	0
5529	649
112840	193
81537	303
23224	1336
2100	3
4522	2358
7597	138
9495	30
22890	552
3306	188
145376	2
26030	827
6710	69
91612	454
100529261	0
2877	0
376267	289
2342	26
4149	828
2530	375
10243	292
161142	1
64398	896
51382	1064
1965	1647
26499	0
161145	40
57475	169
5283	125
384	194
10490	740
51109	1423
145226	5
23503	854
5890	85
677	5624
87	10424
8816	913
55218	474
57452	51
2079	1767
55334	1336
400224	0
56936	0
9766	218
6430	2988
6554	1
64093	0
6547	0
51241	56
100529257	0
55333	705
8747	15
8748	0
10001	350
23508	582
4293	512
22990	1464
26037	393
9628	0
8110	19
26094	148
53349	615
58517	2354
5663	1206
89932	403
8650	924
399671	7
79697	217
641371	100
10965	439
122970	4
641372	1
83544	271
9240	1494
91748	539
145482	448
57862	520
145483	104
51004	202
957	120
80127	92
4329	252
91750	83
338917	0
5826	654
55237	0
646658	1
10577	5984
122961	406
4053	1874
9870	1342
51077	745
56252	1434
283571	14
1743	2207
83694	76
5228	4
8892	785
27030	407
97	111
79696	76
91754	1786
10972	3397
2353	26
122953	197
10538	0
55640	20
11161	1254
23093	648
7043	57
112752	425
55668	842
2103	1
22846	302
23357	313
145497	0
64207	1021
85457	263
283576	0
57156	144
58157	0
29954	917
2954	372
283578	55
161394	37
122945	16
63894	403
10598	2044
145501	10
9517	881
8846	238
81892	665
22938	1166
283579	0
57143	88
9369	387
1734	18097
145508	133
7253	0
2957	408
85439	418
6400	2116
23768	5425
2581	362
8477	0
54207	1
55812	185
11099	463
79882	1293
161436	97
123016	654
1112	918
90141	112
55775	401
56659	0
5700	1471
55051	217
801	2638
145567	330
9252	48
80017	606
8111	3
440193	100
55671	846
79820	1
123036	2
10516	29
9321	863
4287	219
4707	742
53981	1201
123041	0
79890	259
5641	1103
9950	873
1113	1
3705	847
64112	542
26175	165
84520	198
55148	811
55727	513
57578	5
341947	0
145270	0
90050	0
51676	0
78990	157
57062	3180
122509	121
3429	89
83982	653
57718	49
51156	1
866	0
390502	0
5265	138
256394	0
327657	0
145264	0
5267	1
5104	2
12	8
145258	0
23405	753
79789	47
161176	12
51218	834
9623	0
8115	0
56967	527
624	1
623	29
55102	731
51527	445
122481	97
10914	3588
7443	353
283598	0
64919	11
84193	1133
8812	647
317762	2244
84439	472
10858	16
2009	1298
51466	307
123099	2
7528	1295
123096	571
283600	0
7453	1241
79446	109
57596	162
8788	0
388015	0
1735	0
5527	1656
1778	9137
3320	19264
91833	311
5891	156
55778	224
51550	380
9895	484
122416	381
23186	809
7187	605
81693	5
9578	3399
91828	0
7127	25
1983	3592
4140	805
1152	190
115708	321
9529	620
84334	508
3831	1498
7517	343
79038	521
23368	389
9556	1305
122402	0
647286	0
374569	0
26153	9
400258	0
388021	0
64423	2911
122622	220
10572	386
207	2228
100128927	53
283638	943
122618	1
113146	12616
122616	201
55038	560
29933	7
3714	44
256281	310
2972	435
90135	479
23241	849
647310	18
9112	1290
1397	83
1396	3
283643	128
80757	21
727832	0
100996331	0
100287399	0
390538	0
283694	0
283767	0
114791	275
23191	1890
81614	1066
123606	559
440243	0
283685	0
7681	51
54551	0
4692	0
23742	0
6638	0
8926	0
7337	1439
57194	0
2562	0
2558	0
2567	0
4948	0
8924	1468
653720	1
321	103
23359	54
56160	542
7082	2278
653073	5
89832	35
101059918	9
728498	76
89839	42
22909	522
54893	847
4308	87
283710	2
51621	451
161725	1
1139	21
653125	21
728047	3
643699	15
9824	1038
6447	16
26585	3
342184	69
6263	22
57099	157
1133	0
56851	1080
161779	45
79768	278
51234	1262
9990	392
55505	1220
256646	1
254531	429
23015	791
440270	265
57369	0
70	36
9716	998
54989	690
89978	130
84529	304
4212	727
145942	0
161742	824
283742	542
10125	297
400359	0
400360	3
7057	14085
161835	22
11245	453
440275	1338
6727	5944
90427	208
701	1051
106821730	0
56924	5
644809	0
100131244	0
5330	4
100505573	413
388115	3001
644844	0
85455	43
90417	805
3712	1471
22893	475
113189	870
90416	268
27079	184
57082	429
5888	151
55177	454
2644	70
55192	113
643338	26
84936	283
54866	0
6692	31
171177	4
57617	970
54567	1
79094	40
54617	863
161829	0
11261	1258
11339	155
51203	1937
51103	199
23168	1525
3706	63
4058	2
26015	502
7301	446
23269	481
23005	459
8681	0
100137047	41
100137049	2
51332	7
30844	475
123745	0
283748	0
255189	0
23339	1226
25963	631
2595	326
825	22
64397	5331
8773	911
255252	229
55142	461
57519	529
146059	259
146057	218
197131	690
80021	308
23582	756
2038	0
9333	2
116179	0
9836	213
161823	230
146050	294
27229	562
7158	1714
4130	115
9677	534
1159	20
161497	3
117155	24
548596	0
2923	11444
80237	97
10169	7897
619189	55
25764	723
4236	748
79968	294
84978	347
113201	1910
51496	620
8669	1400
80208	1285
197135	0
567	13458
140691	4
145645	0
6652	456
50506	2
405753	0
90527	0
53905	16
90525	22
9153	4
2628	10
79029	126
84419	0
7782	66
26258	919
58472	371
80031	0
283652	9
50804	1180
399697	3
6557	0
1854	1162
2200	15623
22995	251
399694	26
23741	3711
9728	1015
9318	1750
2585	215
196951	16
2252	0
56986	266
79895	18
11001	752
3067	2
2553	336
9101	1406
373509	3
54822	1222
84888	378
23431	332
388121	27
1588	0
342035	0
23312	636
29106	0
256586	109
29767	254
29766	994
123169	585
5597	1587
10017	1
10681	687
55930	756
4644	743
10776	2802
56204	380
3175	0
256764	0
440279	0
51187	1501
5873	309
101928527	80
9488	212
9236	1283
145788	33
161582	88
26108	380
283659	356
4734	570
64864	1506
374618	130
55329	208
54816	493
6938	1334
84952	6613
145781	0
100820829	21
81488	73
8854	1
366	1
3990	3
102	2573
54629	357
79811	1368
54778	740
9133	1094
4643	4410
92483	5
145773	70
9245	6
2958	810
663	1091
27023	0
302	38070
79664	692
6095	90
54832	1187
145741	1
388125	0
83660	1000
7168	17455
114294	920
51065	4100
51762	893
83464	428
771	509
9960	455
283807	4
8925	926
23604	47
84191	877
6642	1792
79856	12
5479	4372
53944	701
9768	826
9325	334
23060	1438
4947	1769
348093	6
80119	115
80301	505
348094	29
51324	1203
123263	223
123264	0
51285	2
390594	0
390595	10
10081	366
10845	698
8483	1
54956	163
9543	0
57722	9
54878	424
51495	2459
81556	588
9187	338
10260	570
8766	3190
84465	3
115752	570
54962	85
5604	1035
10302	116
6124	41999
55055	471
197021	12
4091	928
4088	3723
79719	635
64799	48
145853	85
5607	347
390598	4
8554	930
91860	63
54982	613
10116	802
22801	1
10391	79
8125	1999
79400	9
246777	171
26035	315
54852	786
9493	1226
6176	21016
7090	269
55075	5320
55323	1141
54839	139
56906	119
196993	3
79875	372
10002	0
4649	310
123228	53
196996	2
5315	54969
56965	707
60677	30
3073	4470
338949	0
25820	1384
55889	0
585	386
83440	1165
4756	624
10021	0
283677	1
27020	1927
80381	5583
388135	0
161514	0
4016	3161
9399	200
5371	836
342096	2
57611	0
3671	1
64220	11
80125	0
1583	0
8482	298
84993	691
10620	88
1198	740
80153	693
1543	50
1544	1
1445	693
79748	1
594855	2
25989	308
10066	1830
4351	1134
57184	824
9377	1622
54913	28
192683	215
60490	123
56905	260
653641	1
653643	1
54939	1119
79661	132
4123	772
25942	1091
5780	944
10073	352
55272	1032
257364	1570
1464	33
161753	4
92912	678
26263	620
145957	11
123591	5
2108	1076
64843	0
49855	225
5955	1968
9051	3
10099	5935
79834	672
10363	813
84894	0
23102	1273
646892	0
10518	21
3419	855
23205	1
55466	2
80349	742
1381	0
3658	1172
123688	39
5685	2311
1138	164
1136	4
1143	3
11173	742
10933	5038
1512	21007
5923	172
390616	0
23423	2451
23251	7
100528021	1
10588	16
400410	20
597	0
54469	1333
2184	649
9915	481
58489	155
57214	26
23184	1118
59274	255
161502	0
3603	7
80765	43
342125	9
84206	152
79631	713
283726	8
647042	2
440295	48
6218	20073
64506	3
8120	0
123722	51
123720	236
9455	558
83640	200
123207	184
53339	2224
53346	70
50810	1046
646	1
6457	23
57188	943
100505679	11
643707	29
54993	150
84942	470
4828	93
23478	3280
9640	853
57538	12
9154	0
5151	391
100133220	8
11214	858
64410	91
123624	0
4916	0
26589	260
64963	819
55070	117
64782	953
3669	28
176	0
145864	36
4240	5262
11057	5424
6017	7
55215	1149
5428	753
51458	0
90381	380
374654	154
5346	2
8800	101
56964	4
55897	20
145873	1
290	0
100526783	1
10239	8
348110	408
374655	139
3418	855
10509	1048
10519	1720
390637	29
51335	1642
342132	44
8826	7651
64784	421
641	241
5045	1778
2242	4
4122	1685
55898	1495
374659	220
91433	437
9055	3173
26276	286
9899	0
28232	325
8128	0
145858	0
400451	1
1106	2081
56963	0
55784	0
7026	2700
145946	0
91947	338
283777	0
3480	1256
145814	0
23336	444
64927	285
123355	125
4205	1730
145748	150
170691	6
204219	1
55180	132
140460	297
220	9652
79705	2
22856	705
55829	352
6627	582
5046	1
80213	285
123283	76
390648	0
390649	0
26682	0
51728	221
79622	302
64285	630
4350	1030
8131	563
3050	0
3042	0
3040	0
3039	0
3049	0
55692	474
83986	2676
8786	346
398	35
64714	6
8312	571
10573	1185
58986	1666
4833	1621
26063	294
9727	854
6650	702
146325	0
283948	0
9091	985
57799	249
117166	6
84326	1055
84331	292
197335	319
89941	1125
9028	34
10273	635
339123	829
84219	300
146330	4
79006	1053
65990	175
124093	48
84264	241
64428	444
10232	13
113000	475
63922	261
51764	7
388199	8
64788	205
30812	54
6755	0
390664	0
8912	0
25823	0
64499	0
7177	0
23430	0
7329	2067
8938	16
115939	640
84572	1595
64718	255
283951	167
645811	7
1186	1593
390667	0
9894	471
9742	405
79652	3
57585	518
90861	1790
23162	705
4832	295
65993	1162
197342	32
90864	420
10101	699
3483	3
3029	586
81889	645
254528	2
64711	0
51734	262
6123	0
4716	1349
146310	0
10607	529
124056	50
2671	505
9143	161
90850	673
283869	1
9351	290
4913	189
7249	989
5310	897
25837	122
84231	1711
57524	45
64223	853
283870	39
283871	520
1877	296
1775	16
1632	774
10921	2040
21	1412
899	450
80178	144
4917	0
57465	138
527	2436
51005	344
752014	110
5170	975
54442	693
83886	29
23524	8947
6923	2692
260429	2
360226	0
10942	0
124220	0
64063	1
114984	373
84256	680
79412	23
124222	565
9088	247
9080	15
9074	3
51330	2326
54985	2458
79228	487
146439	0
64386	22
9235	112
84891	2
7755	218
7760	216
4992	2
7752	127
4210	1
10127	503
91151	126
7627	228
4993	0
100463285	2
54925	250
7727	230
146434	80
79903	695
646174	0
23059	515
197358	15
84464	195
1773	69
10131	2241
1387	903
115	545
6345	0
7023	148
84662	2349
51025	5
100529144	0
79585	80
114990	868
9093	1138
57407	367
3163	765
29965	761
342346	1
124402	318
23295	933
84309	342
124401	192
146562	11
26048	161
124404	0
440335	2
79641	440
84656	1965
29855	1341
5493	2035
9717	13
51172	339
146556	1
56052	401
196483	95
54715	0
283953	0
79091	246
18	11
25880	172
5373	558
23589	645
7874	1486
29035	657
2903	186
80063	101
2013	637
146279	1
4682	297
780776	3
4261	1
28955	310
23274	487
8651	4
7142	0
58531	0
5620	0
5619	0
116028	142
9516	2790
8303	896
51061	820
29066	1168
26156	3172
2935	2926
608	0
92017	409
55313	635
729993	1
2072	211
57496	580
5073	718
51283	1290
8399	1
642778	5
642799	8
23420	2853
9284	187
23042	1844
123803	570
54700	714
100288332	2
255027	0
89927	791
9665	810
54820	366
4629	10
123811	680
4363	2973
368	39
408050	480
101059938	0
101059953	0
64131	0
283820	1044
23204	7287
23049	2227
79905	55
10229	269
162073	675
51760	269
728276	99
79838	3
51573	2704
9738	562
57020	1365
400506	546
124152	419
51704	800
124274	0
2813	0
7369	0
204474	0
54988	2
123876	0
348158	2
116285	3
55623	772
6296	65
112479	286
81691	143
123879	159
57149	453
55567	2
57146	213
7783	0
257629	0
1428	68
23117	186
51108	1747
10261	1
146183	0
440345	87
7385	2903
255762	0
730094	225
146177	2
29904	405
55718	572
1039	1098
100132247	155
9956	0
57478	143
6340	0
6338	0
91949	368
23062	2250
124454	688
56061	1497
4706	780
79728	469
84516	1409
5347	1376
10595	0
63928	0
5579	6
10368	0
5930	1349
27327	1411
115584	1
55114	1271
51451	498
343	2
342357	236
9951	0
162083	0
79831	64
197370	756
3566	263
50615	6
2975	2223
23247	637
146395	1
23214	2140
388228	82
728741	12
728689	13
1201	826
55911	1
246778	0
26471	1811
112869	174
6799	2
6817	302
728734	0
8663	252
100507607	5
11273	2156
7284	4406
25970	824
487	73
79874	245
930	1
84901	910
83985	1091
27040	45
728888	43
107282092	134
548593	0
79008	0
445329	3
6693	1
23475	383
283897	0
653808	0
3835	1004
4150	2718
112476	96
79447	661
9961	2712
10423	1379
26470	2335
253982	352
253980	209
124446	1101
9344	1206
8479	403
283899	487
8448	31
146378	0
83723	5
226	31914
5531	1489
6911	9
83719	620
79153	20
5595	1364
11151	15
654483	0
552900	0
6818	2
10421	975
26000	995
29895	4
1731	60
197407	226
51333	110
79077	576
22928	756
3683	0
79724	560
65988	116
92595	100
146542	152
146540	52
115509	181
78994	578
64319	937
730183	30
10847	1482
100862671	65
5261	421
90835	7
9810	1804
23361	969
9274	712
1489	141
54620	522
93129	885
9739	690
80270	328
112755	10
6810	572
79759	294
9726	440
339105	76
79001	4409
10295	1261
84148	325
5652	4
146547	7
2521	3686
29108	136
493829	0
260434	0
3684	1
3687	14
3681	4
1339	0
283933	7
79798	158
7041	378
6524	2
64755	1097
51327	0
124411	82
10308	195
729264	1
24150	0
729355	0
653550	0
79801	699
55737	2791
23594	312
91807	3
388272	139
84706	425
10294	1367
81831	1163
81533	1963
5257	1693
94160	0
85320	2
83752	1114
6477	396
9683	559
869	0
123970	0
23090	1
255919	219
55027	242
64282	414
113	133
29117	1501
85407	0
124460	0
64127	0
1540	1006
6299	0
388276	0
27324	1
80205	1498
643802	0
5934	1341
64400	370
23322	383
79068	773
79191	126
643911	182
10265	35
79190	2
4313	598
54947	760
84290	1
6530	0
1066	0
221223	0
2775	7
267	1392
11051	1938
55239	890
583	739
84560	0
4504	0
4502	16816
4493	4907
4499	0
4489	0
4490	0
4494	89
4495	0
4496	0
4501	1062
9688	863
6559	1
9709	850
1071	0
84166	245
221184	469
80011	1262
89970	689
23568	928
51090	17
6367	0
6376	0
6361	0
57019	749
57017	999
5432	884
55715	1093
92922	135
221188	11
9289	2002
222487	0
84229	0
10300	412
3801	838
388282	0
1258	0
374739	0
57567	222
79650	578
4324	1321
29105	725
1459	480
29070	166
221191	0
64785	343
65009	263
79918	180
23019	4287
55238	603
2806	2784
729159	0
1006	0
1009	2039
1003	0
146227	2
7084	510
100529251	0
51192	55
113540	37
146225	5
123920	698
146223	1036
1783	2526
283847	0
8883	866
766	1
57546	341
1014	0
6236	18
51647	824
8824	1304
23491	23
283848	0
865	662
80262	354
84752	538
8717	274
55336	47
3299	113
8996	478
653319	270
283849	19
1874	899
79767	28
26231	30
29100	449
29109	449
6553	122
25894	490
146212	27
55282	5
51673	0
29800	256
3291	1
9114	1364
181	1
79567	1044
10664	997
146206	6
65057	319
50855	139
84080	278
388284	10
81577	295
57610	531
55815	19
80152	504
57215	457
10204	3044
23644	881
123904	7
5681	798
1506	4
5699	288
3931	86
6560	1161
64180	0
64174	0
100131303	1
55794	208
54920	259
4775	664
80004	7
23659	1040
9057	1907
84138	102
54496	639
55512	99
146198	773
1001	2
999	0
79613	267
3038	28
54921	1485
84916	1189
6645	316
27183	999
84342	410
64146	82
51388	539
146456	11
7014	421
80777	1632
10725	1233
1728	5315
28987	1388
11060	782
348174	1
55066	940
283971	1
118460	164
16	2249
11269	388
55308	804
6483	444
197258	279
25839	1286
23450	3175
146433	0
92154	3953
55697	1410
54768	198
55783	330
794	14
7571	306
7567	38
10164	4
6898	4
91862	3
23035	319
164	1841
342371	887
55565	71
9798	1910
342372	6
1723	143
3240	0
3250	0
54957	244
9785	1109
83449	5
463	611
388289	0
5713	1799
440348	43
497190	4
2734	2830
55159	1057
197259	146
79152	6
79726	587
84937	312
197257	45
162239	184
440387	0
1504	0
9564	2595
10428	679
124491	164
4166	6
23563	2
79583	286
11345	1192
23536	277
3735	2562
54386	1003
85445	13
22879	520
100130958	71
170692	1
283927	93
57687	14
10143	0
51741	63
4094	12
83657	9
124359	85
56942	362
55839	513
23300	1036
123775	34
2653	318
114780	108
53630	2
8139	62
80790	1513
5336	112
93517	0
3294	8482
10200	432
1012	0
3281	1980
23417	190
29948	129
54550	2
146167	0
8720	3066
83693	404
123872	2
9013	475
161931	0
93107	0
58189	0
9914	12
57707	609
23406	6459
79786	814
9100	1528
83716	24
55625	1474
9764	186
339145	0
23199	885
51659	407
404550	117
10328	516
1327	4531
3394	0
2294	10
64779	276
2303	0
2300	22
100506581	59
79791	532
81631	1721
23174	1035
57338	7
54758	268
8140	5587
763	0
54971	211
84627	4
161882	148
124245	775
27189	1
1535	557
4597	816
333929	6
115992	166
348180	203
9780	3781
81620	394
353	1380
2588	535
51693	889
390748	1
863	0
100129697	0
197322	323
1013	0
146429	0
197320	75
29123	2166
100287036	12
6687	935
6137	21523
27132	55
1800	0
5119	1365
124045	86
8558	624
124044	130
9605	250
92822	208
2175	407
84501	204
22980	1839
4157	89
10381	1271
54849	813
92806	222
79007	676
2622	413
11105	0
8447	0
9501	17
100506388	0
400566	119
359845	638
55275	609
79850	747
50628	628
51031	1037
55178	339
64359	214
29928	419
29	4492
727857	0
286753	0
7531	10614
1398	1531
4641	7160
51763	724
5306	2038
124935	51
8578	8
83547	73
10594	6018
727910	101
124997	576
5345	11
5176	248
114826	252
6117	1790
146760	1
1801	310
124641	61
3090	65
23293	956
63826	90
55720	932
9905	1852
4335	385
79066	394
5048	2342
23277	1256
23108	101
8386	0
4991	0
8390	0
26189	0
8383	0
4995	0
4994	0
8387	0
8392	0
8388	0
84690	0
443	0
162514	11
7442	67
23729	409
1497	421
30851	1537
83460	734
5026	371
3682	169
83903	108
55421	518
84254	79
5023	0
489	0
23140	1046
124936	731
51479	1501
7326	967
201305	144
124976	8405
10514	389
124975	0
342527	0
246	0
27043	863
409	620
400569	242
58191	219
84225	2
9032	0
284013	4
388323	11
5694	1379
5338	354
50488	1448
1145	3
100130311	7
2811	17
8402	909
26001	1973
5216	10437
2027	44
9552	813
23125	611
388324	104
10749	3774
55065	0
124961	7
7775	53
9098	9
84622	61
388325	6
9135	1151
4927	944
84268	489
708	1936
56919	672
51009	594
79003	341
728392	580
22861	172
23302	144
23746	0
54478	512
83394	2894
9851	482
84817	407
51003	150
388327	69
284111	1
54739	0
162517	0
83659	0
239	104
440400	2728
124944	425
255877	1
201232	72
162515	1
10462	0
433	0
432	6
1742	315
37	5427
1856	748
79142	1117
11337	5423
23399	2005
23587	351
1366	0
6517	2
51087	0
1984	9322
2874	940
84461	528
9744	137
147040	584
339168	0
8711	135
57048	751
254863	462
57555	761
374768	0
201243	0
284114	92
2256	16
1140	421
57659	2182
643664	3
5430	2307
407977	0
8742	95
8741	113
26168	990
1973	12567
968	2931
9526	1155
6665	29
9513	852
6462	8
112483	490
482	1
7157	1132
55135	287
1949	524
146754	4
23135	385
92162	4
84316	891
124637	343
1107	2943
9196	14
58485	1456
116840	681
3000	0
247	1
242	8
59344	3
84667	1
5187	154
6844	841
84314	201
54785	196
9212	577
80169	232
5198	683
399512	37
29098	51
22899	0
146852	0
124751	39
6154	20724
643904	2
81565	481
4628	2335
146849	0
388333	0
162387	0
146850	0
23533	0
9423	1
9482	311
146845	5
124739	79
201140	0
644070	0
9340	8
5957	2
8522	546
8735	0
4626	0
4622	0
4619	0
4620	0
4621	12
6341	487
56985	102
388335	47
644139	0
388336	0
1770	0
7566	77
6416	658
93649	1
9912	5
60528	1494
9955	925
1352	257
146822	0
9953	189
5376	1714
64518	7
100533496	1
284040	1
201158	58
374286	5
10626	423
57335	279
353149	1
136	577
125150	144
54902	956
9611	1808
9487	52
201161	67
7314	11292
51393	9
388341	4314
57336	160
57547	39
9720	106
23495	0
23164	3872
201164	47
201163	419
8533	987
56953	104
55090	235
51655	3
10400	409
10743	807
6720	1142
146691	1002
83450	50
91647	301
79018	373
1819	534
51168	6
54890	1226
3996	731
2314	3640
125170	361
7156	582
140775	916
6470	1371
645027	0
654346	0
254272	1
729288	54
147166	252
10517	3
51030	461
5636	381
125206	69
644815	212
10750	0
400581	0
79999	0
388436	0
22905	633
27077	360
5598	414
4239	14
7732	5
6187	1050
55244	338
224	3101
146802	9
218	0
9706	543
11216	462
92521	2378
284194	0
256223	0
339184	2
