Geneid	pOka_M1_1
9921	2213
51367	309
9478	0
9761	4790
84747	1015
35	162
121665	713
6927	15
64897	303
8638	11
5027	37
5025	827
10645	723
51433	1706
80196	396
84678	410
84876	341
283385	8
144404	354
54509	129
23067	275
3242	632
5715	649
144406	16
605	214
22877	851
254050	2
386653	0
79369	17
56616	731
65082	311
6249	1716
55596	381
65117	915
9735	639
338442	0
8843	0
27198	0
8562	1084
84660	22
9026	493
79720	951
23457	233
79676	298
51329	1913
57605	289
10198	331
91574	371
8099	1772
55206	926
387893	751
196383	204
11066	227
353116	465
10959	5136
57696	420
1967	1056
2967	504
79867	487
23545	287
196385	13
80212	694
144348	3568
100533183	0
144347	0
9612	1941
949	2802
7316	10201
57647	499
140707	91
65985	726
114795	1
92293	0
121260	1068
144423	0
121256	0
11211	0
9271	0
23504	0
2054	497
5901	6177
283383	1
6433	735
4326	6
8408	726
80324	225
57634	1034
317781	259
79050	293
50614	1
57666	514
100507055	2
22953	2
5426	781
5827	368
192111	493
23141	1494
2802	890
55743	247
100289635	262
7574	26
7637	42
7699	102
101060200	30
7556	106
10795	317
647589	0
7278	0
93492	0
54737	749
55269	800
9205	258
7750	1399
2700	0
2706	1
10804	0
51084	333
8100	282
53342	63
221143	86
64328	544
26524	506
10284	2170
221150	425
78988	1029
253832	774
221154	739
2254	0
6445	2
26278	1410
55504	248
4285	408
542767	3
387911	0
221178	222
338872	0
143	2687
479	0
56163	1
55835	246
5042	15
219287	0
9107	563
9818	930
51761	0
387914	0
6049	801
1024	327
10810	224
2835	0
219333	739
387496	9
2971	1923
219402	594
222484	316
51082	2053
219409	0
3651	0
1045	0
646625	0
2322	1
255967	372
2321	0
51371	1576
283537	350
23281	0
6541	1423
5412	672
84056	429
3146	4767
10208	404
241	30
84935	0
122046	0
10808	2421
145173	377
122042	0
10129	40
646799	2
675	171
90634	131
10443	894
23047	528
9365	1
90627	348
5983	554
26960	1469
4081	1424
9201	134
100526761	2
54937	2
728591	20
23111	1759
8900	1
400120	0
5994	127
4093	191
29880	419
11340	483
55578	953
122011	0
10631	5
7223	203
51569	1205
341640	13
161003	0
80209	557
387921	383
10186	263
57511	434
2308	424
10240	277
10166	160
1997	568
11193	391
89890	375
84078	145
9617	118
79612	230
28984	5
23078	746
160851	485
11215	1190
8600	1
144809	0
94240	4
29103	670
55068	0
160857	0
144811	0
79024	11
387923	178
8848	1312
26747	184
55425	396
2963	721
386618	45
7178	58120
253512	280
83548	505
220081	0
220082	0
283514	0
23091	1007
1361	2
3936	6
220416	0
80183	0
23143	491
2098	1938
3356	0
8803	747
55270	335
29079	629
9445	13644
5925	1785
10161	1
1102	51
57105	0
22862	1033
2862	1
81602	112
81617	163
107303344	0
83852	134
51131	11
55213	1359
115761	0
84650	537
3839	943
57213	413
10206	444
283518	6
220107	42
79621	667
220108	285
647174	2
26512	594
115825	102
79758	200
83446	0
540	190
440138	107
9724	359
341676	0
4752	73
55901	45
51028	664
26586	1937
144983	206
10910	480
11061	0
5100	0
10562	0
729246	0
729250	0
729233	0
122183	0
729240	0
27253	33
81624	780
81550	236
64881	86
5101	56
57626	0
1602	330
440145	402
79866	213
22894	1007
10464	315
688	1118
11278	522
9882	209
170622	1535
7347	329
4008	418
729420	1
115207	338
730249	0
1203	648
26224	757
23077	1062
8796	0
100129307	0
122060	335
1910	0
5457	0
79596	293
64062	654
54602	1044
10253	608
114798	0
84189	2
26050	211
2262	4
10082	889
1638	3
23483	239
160897	414
11166	0
10257	716
9071	0
22873	937
5611	649
55757	537
266722	0
27199	0
10150	2476
5911	782
3843	4296
10160	943
140432	0
8428	2165
6564	1
23348	461
337867	1051
2841	0
1880	0
9375	3721
171425	154
85416	2
7546	54
5095	349
87769	99
84899	407
259232	129
9358	84
2259	1
7174	955
196541	0
643677	2
93081	191
79070	368
54841	323
100533467	0
2073	43
6555	0
267012	0
1948	485
55082	1353
728215	251
3981	307
84945	266
10673	10
23026	21
8660	2459
1282	2860
1284	4712
100129836	2
55647	110
55739	702
79587	1132
3621	267
55608	751
8874	866
121793	2
6656	0
122258	0
10426	415
400165	0
23250	1129
23263	0
2155	0
2159	3
8858	11
55795	632
8451	1563
3916	8266
79774	17
101928841	2
113622	13
55208	215
55002	2380
7027	2191
496	0
6011	0
348013	70
2621	1109
643365	0
22821	104
8881	1155
65110	861
283489	419
440153	0
404785	0
641455	0
79334	0
441669	0
441670	0
390429	0
390431	0
79317	0
79544	0
81127	0
122740	0
390433	0
122742	0
390436	0
390437	0
390439	0
122748	0
390442	0
91875	145
57820	525
10038	452
7011	290
123103	0
55644	275
328	4378
90809	441
4860	737
338879	0
390443	0
122651	0
493901	0
341799	0
283	44
6038	158
10876	0
64184	0
6039	0
6035	1
6037	0
6036	0
64745	670
29986	0
57447	208
122664	0
440163	0
84659	2
122665	0
55701	647
51222	594
643382	18
390445	0
3183	8507
57096	9
11198	3058
57680	1522
84932	279
9878	1190
56339	473
6297	465
26533	0
26534	0
26686	0
26687	0
1603	3008
63874	1486
5018	3039
9056	16
122704	596
4323	11758
26020	5813
161253	12
55147	1043
10419	1987
54930	699
84962	2514
60686	179
5693	2019
122706	0
64403	871
22985	2901
55017	1062
1053	0
23428	1407
100507650	10
57594	292
90673	241
100529063	8
599	403
8106	196
51310	27
10278	0
64806	0
116173	0
4624	0
4625	0
25983	349
85446	118
79178	332
8906	1095
84502	2
10202	15
10901	209
317749	146
728635	5
90668	3
9362	0
4901	7
5106	356
80344	957
161247	2
5720	3307
51016	394
5721	1096
55072	649
10379	978
9985	5825
79711	863
10548	1485
283629	31
29082	525
100528064	0
145553	23
4738	1111
51292	1494
26277	546
7051	131
5875	415
115817	340
161424	608
27141	3
56413	12
1241	106
196883	0
11035	0
4776	334
57523	8
643866	6
23351	681
56948	168
1215	3
1511	0
2999	0
3002	0
29091	268
4857	278
2290	0
5587	179
55632	525
23256	782
1690	49
29966	488
11154	118
25831	2878
25938	639
112487	190
2856	0
80224	277
394	1954
9472	90
64067	9
112399	55
171546	748
55837	702
58533	1172
1073	1614
11177	734
6729	994
283635	521
55012	268
9692	558
5687	1876
4792	543
84684	1
253959	376
84312	169
51562	325
253970	0
7080	0
26257	0
5083	0
89874	28
145282	137
3169	7
319089	4
6751	24
161198	0
10484	2134
8487	131
122553	482
5411	2584
117153	2
4253	303
254170	456
145581	5
84075	0
122525	91
54813	211
23116	463
55015	544
2287	1110
57697	127
55320	763
140801	0
161357	76
6235	3851
122769	235
6166	3161
4247	967
55172	241
5427	111
122773	22
23588	718
9147	781
382	1247
79609	103
6655	698
79944	211
27109	119
8814	108
11183	1809
51062	25
60485	619
51199	840
145447	10
5836	1203
114088	5
81542	1054
122786	1498
54331	0
51637	2176
22795	1248
5729	0
5732	121
57544	230
283554	45
30001	2853
5706	1000
6815	394
64841	564
10979	1317
80821	383
652	1359
1033	809
10175	1380
2764	1331
10668	119
23034	427
2643	156
11169	435
122809	565
93487	1742
3958	2240
9787	712
55030	789
22863	477
387332	0
3895	5041
57161	117
54916	422
5015	3668
10640	1055
55745	575
122830	476
55195	0
341880	6
145407	116
55860	1049
5684	1114
5926	481
387990	5
26520	547
9786	386
51339	79
23002	384
64582	22
112849	479
51528	1011
729665	6
6252	0
64430	1404
51635	396
5494	716
317761	0
4990	0
6495	4
51804	194
4331	358
57570	433
145389	256
161291	0
5583	71
3091	12012
6617	668
83851	0
27133	25
57381	476
122876	0
5529	624
112840	214
81537	316
23224	1148
2100	4
4522	2152
7597	144
9495	23
22890	658
3306	197
145376	1
26030	834
6710	62
91612	433
100529261	0
2877	1
376267	262
2342	23
4149	780
2530	388
10243	298
161142	3
64398	908
51382	1072
1965	1519
26499	0
161145	57
57475	168
5283	125
384	210
10490	760
51109	1514
145226	5
23503	813
5890	92
677	5070
87	8868
8816	864
55218	409
57452	65
2079	1679
55334	1236
400224	1
56936	0
9766	211
6430	2866
6554	1
64093	0
6547	0
51241	62
100529257	0
55333	786
8747	12
8748	0
10001	350
23508	477
4293	398
22990	1376
26037	390
9628	0
8110	21
26094	179
53349	615
58517	2144
5663	1122
89932	421
8650	904
399671	7
79697	209
641371	107
10965	383
122970	3
641372	1
83544	230
9240	1358
91748	514
145482	498
57862	544
145483	116
51004	203
957	91
80127	77
4329	266
91750	108
338917	1
5826	624
55237	0
646658	1
10577	6352
122961	415
4053	1434
9870	1103
51077	693
56252	1306
283571	17
1743	2251
83694	62
5228	7
8892	800
27030	440
97	99
79696	73
91754	1765
10972	3447
2353	23
122953	191
10538	0
55640	33
11161	1269
23093	640
7043	63
112752	432
55668	859
2103	0
22846	298
23357	322
145497	0
64207	1088
85457	267
283576	0
57156	123
58157	0
29954	815
2954	374
283578	38
161394	38
122945	26
63894	408
10598	2019
145501	9
9517	776
8846	232
81892	678
22938	1131
283579	2
57143	96
9369	309
1734	15112
145508	127
7253	0
2957	446
85439	382
6400	1978
23768	5340
2581	349
8477	0
54207	0
55812	171
11099	403
79882	1250
161436	111
123016	635
1112	764
90141	100
55775	370
56659	0
5700	1386
55051	216
801	2585
145567	303
9252	31
80017	683
8111	3
440193	78
55671	964
79820	0
123036	3
10516	43
9321	786
4287	261
4707	802
53981	1098
123041	1
79890	302
5641	1031
9950	818
1113	0
3705	866
64112	540
26175	155
84520	190
55148	806
55727	437
57578	2
341947	0
145270	0
90050	0
51676	1
78990	145
57062	3211
122509	103
3429	53
83982	743
57718	68
51156	0
866	1
390502	0
5265	206
256394	0
327657	4
145264	0
5267	0
5104	6
12	12
145258	0
23405	651
79789	66
161176	19
51218	779
9623	0
8115	0
56967	588
624	2
623	19
55102	617
51527	449
122481	125
10914	3513
7443	313
283598	0
64919	7
84193	1128
8812	642
317762	1960
84439	437
10858	8
2009	1063
51466	300
123099	1
7528	1219
123096	625
283600	0
7453	1239
79446	122
57596	130
8788	0
388015	0
1735	0
5527	1409
1778	8124
3320	19733
91833	299
5891	179
55778	241
51550	378
9895	445
122416	450
23186	855
7187	554
81693	6
9578	3198
91828	1
7127	13
1983	3419
4140	804
1152	182
115708	323
9529	627
84334	511
3831	1466
7517	351
79038	560
23368	385
9556	1372
122402	0
647286	0
374569	0
26153	4
400258	0
388021	0
64423	2685
122622	233
10572	418
207	2105
100128927	64
283638	888
122618	1
113146	11441
122616	192
55038	522
29933	2
3714	51
256281	355
2972	423
90135	468
23241	852
647310	11
9112	1319
1397	95
1396	3
283643	148
80757	38
727832	0
100996331	0
100287399	0
390538	0
283694	0
283767	0
114791	278
23191	1764
81614	1031
123606	555
440243	0
283685	0
7681	49
54551	0
4692	0
23742	0
6638	0
8926	0
7337	1379
57194	0
2562	0
2558	0
2567	0
4948	0
8924	1277
653720	0
321	98
23359	43
56160	645
7082	1895
653073	6
89832	45
101059918	10
728498	62
89839	41
22909	467
54893	856
4308	106
283710	0
51621	533
161725	1
1139	31
653125	19
728047	8
643699	22
9824	832
6447	23
26585	1
342184	59
6263	12
57099	140
1133	2
56851	975
161779	43
79768	241
51234	1407
9990	305
55505	1234
256646	3
254531	459
23015	888
440270	282
57369	0
70	25
9716	874
54989	657
89978	129
84529	337
4212	803
145942	0
161742	852
283742	503
10125	169
400359	0
400360	3
7057	8079
161835	14
11245	476
440275	1310
6727	6104
90427	170
701	878
106821730	0
56924	7
644809	1
100131244	2
5330	1
100505573	452
388115	2841
644844	0
85455	44
90417	791
3712	1233
22893	472
113189	874
90416	276
27079	192
57082	296
5888	143
55177	416
2644	78
55192	129
643338	27
84936	328
54866	2
6692	19
171177	6
57617	1004
54567	0
79094	91
54617	886
161829	1
11261	1174
11339	134
51203	1649
51103	193
23168	1456
3706	75
4058	2
26015	502
7301	484
23269	403
23005	445
8681	0
100137047	28
100137049	2
51332	7
30844	446
123745	0
283748	0
255189	0
23339	1163
25963	572
2595	311
825	29
64397	4164
8773	825
255252	167
55142	506
57519	525
146059	273
146057	219
197131	703
80021	285
23582	744
2038	0
9333	1
116179	0
9836	223
161823	232
146050	257
27229	504
7158	1615
4130	128
9677	475
1159	12
161497	6
117155	20
548596	0
2923	11540
80237	116
10169	8509
619189	68
25764	744
4236	805
79968	313
84978	307
113201	1947
51496	594
8669	1313
80208	1171
197135	1
567	14684
140691	6
145645	0
6652	457
50506	0
405753	0
90527	0
53905	22
90525	28
9153	2
2628	15
79029	115
84419	2
7782	86
26258	859
58472	379
80031	1
283652	22
50804	1025
399697	0
6557	1
1854	1274
2200	10986
22995	220
399694	16
23741	3841
9728	914
9318	1793
2585	185
196951	36
2252	2
56986	233
79895	29
11001	664
3067	0
2553	330
9101	1232
373509	1
54822	1087
84888	386
23431	285
388121	35
1588	0
342035	0
23312	570
29106	0
256586	103
29767	260
29766	883
123169	574
5597	1334
10017	0
10681	671
55930	718
4644	720
10776	2738
56204	342
3175	2
256764	1
440279	0
51187	1594
5873	325
101928527	73
9488	192
9236	1145
145788	33
161582	113
26108	391
283659	385
4734	488
64864	1292
374618	139
55329	192
54816	497
6938	1316
84952	6043
145781	0
100820829	13
81488	51
8854	0
366	1
3990	1
102	2164
54629	349
79811	1194
54778	790
9133	913
4643	4598
92483	4
145773	73
9245	8
2958	781
663	993
27023	0
302	39650
79664	760
6095	151
54832	1021
145741	2
388125	0
83660	831
7168	12502
114294	828
51065	3944
51762	911
83464	395
771	743
9960	421
283807	3
8925	751
23604	69
84191	886
6642	1897
79856	15
5479	4570
53944	620
9768	778
9325	311
23060	1345
4947	1807
348093	7
80119	91
80301	492
348094	59
51324	1126
123263	221
123264	0
51285	0
390594	0
390595	12
10081	368
10845	648
8483	4
54956	184
9543	1
57722	6
54878	346
51495	2299
81556	614
9187	336
10260	530
8766	3090
84465	8
115752	482
54962	102
5604	930
10302	112
6124	44839
55055	457
197021	8
4091	827
4088	3779
79719	618
64799	40
145853	113
5607	358
390598	3
8554	937
91860	61
54982	604
10116	704
22801	4
10391	107
8125	2201
79400	1
246777	165
26035	329
54852	858
9493	1054
6176	21999
7090	300
55075	3925
55323	1356
54839	151
56906	135
196993	1
79875	334
10002	4
4649	254
123228	82
196996	1
5315	62485
56965	773
60677	38
3073	4703
338949	0
25820	1366
55889	1
585	357
83440	1144
4756	560
10021	0
283677	1
27020	1786
80381	5496
388135	0
161514	0
4016	2826
9399	186
5371	849
342096	1
57611	0
3671	0
64220	13
80125	0
1583	0
8482	230
84993	753
10620	66
1198	805
80153	661
1543	64
1544	0
1445	687
79748	1
594855	2
25989	337
10066	1723
4351	1344
57184	898
9377	1764
54913	40
192683	235
60490	165
56905	317
653641	3
653643	0
54939	1075
79661	152
4123	707
25942	1065
5780	871
10073	355
55272	1156
257364	1736
1464	43
161753	5
92912	721
26263	733
145957	4
123591	3
2108	1104
64843	0
49855	248
5955	1940
9051	2
10099	5979
79834	588
10363	785
84894	1
23102	1153
646892	0
10518	19
3419	863
23205	3
55466	4
80349	722
1381	0
3658	1068
123688	27
5685	2251
1138	141
1136	9
1143	2
11173	564
10933	4731
1512	17363
5923	90
390616	2
23423	2457
23251	15
100528021	2
10588	13
400410	34
597	0
54469	1361
2184	688
9915	392
58489	173
57214	23
23184	1093
59274	228
161502	0
3603	9
80765	42
342125	17
84206	124
79631	646
283726	7
647042	1
440295	32
6218	15427
64506	11
8120	1
123722	49
123720	223
9455	479
83640	225
123207	197
53339	2085
53346	75
50810	860
646	0
6457	28
57188	853
100505679	6
643707	30
54993	171
84942	453
4828	133
23478	3239
9640	772
57538	15
9154	1
5151	414
100133220	2
11214	833
64410	100
123624	0
4916	2
26589	276
64963	874
55070	133
64782	903
3669	31
176	0
145864	33
4240	4541
11057	4350
6017	8
55215	983
5428	634
51458	0
90381	346
374654	147
5346	1
8800	119
56964	1
55897	24
145873	3
290	0
100526783	0
10239	6
348110	435
374655	159
3418	774
10509	1170
10519	1845
390637	27
51335	1771
342132	46
8826	6930
64784	397
641	186
5045	1583
2242	2
4122	1493
55898	1529
374659	281
91433	445
9055	2803
26276	271
9899	0
28232	288
8128	0
145858	0
400451	3
1106	1975
56963	0
55784	0
7026	2847
145946	0
91947	364
283777	0
3480	1150
145814	0
23336	503
64927	267
123355	115
4205	1667
145748	130
170691	8
204219	1
55180	137
140460	342
220	8757
79705	5
22856	618
55829	368
6627	595
5046	1
80213	288
123283	83
390648	0
390649	0
26682	0
51728	242
79622	294
64285	690
4350	1178
8131	597
3050	0
3042	0
3040	0
3039	0
3049	0
55692	425
83986	2563
8786	406
398	50
64714	13
8312	560
10573	1215
58986	1681
4833	1722
26063	372
9727	832
6650	630
146325	0
283948	2
9091	880
57799	253
117166	6
84326	1221
84331	380
197335	298
89941	1178
9028	63
10273	683
339123	825
84219	302
146330	15
79006	1362
65990	196
124093	59
84264	284
64428	408
10232	16
113000	554
63922	282
51764	5
388199	4
64788	259
30812	21
6755	0
390664	0
8912	0
25823	0
64499	0
7177	0
23430	0
7329	2206
8938	12
115939	676
84572	1760
64718	278
283951	179
645811	5
1186	1459
390667	0
9894	519
9742	435
79652	6
57585	487
90861	1721
23162	819
4832	386
65993	1383
197342	48
90864	463
10101	721
3483	2
3029	658
81889	697
254528	3
64711	0
51734	235
6123	0
4716	1580
146310	0
10607	532
124056	40
2671	469
9143	178
90850	735
283869	3
9351	337
4913	193
7249	968
5310	999
25837	176
84231	1766
57524	48
64223	1001
283870	43
283871	613
1877	274
1775	15
1632	894
10921	2092
21	1212
899	410
80178	124
4917	0
57465	150
527	2453
51005	312
752014	109
5170	936
54442	710
83886	36
23524	7859
6923	2821
260429	6
360226	0
10942	0
124220	0
64063	1
114984	469
84256	745
79412	20
124222	657
9088	237
9080	10
9074	4
51330	2207
54985	3152
79228	498
146439	1
64386	25
9235	92
84891	1
7755	267
7760	230
4992	4
7752	133
4210	0
10127	527
91151	136
7627	227
4993	0
100463285	0
54925	273
7727	213
146434	59
79903	679
646174	3
23059	527
197358	23
84464	162
1773	100
10131	2263
1387	829
115	546
6345	0
7023	157
84662	1758
51025	10
100529144	0
79585	85
114990	816
9093	1176
57407	470
3163	779
29965	849
342346	0
124402	282
23295	793
84309	331
124401	196
146562	15
26048	178
124404	0
440335	2
79641	427
84656	1847
29855	1272
5493	1962
9717	16
51172	394
146556	4
56052	393
196483	106
54715	0
283953	0
79091	210
18	17
25880	164
5373	541
23589	693
7874	1392
29035	661
2903	184
80063	86
2013	571
146279	1
4682	320
780776	3
4261	0
28955	305
23274	480
8651	2
7142	0
58531	0
5620	0
5619	0
116028	134
9516	2627
8303	850
51061	724
29066	1086
26156	3253
2935	2809
608	0
92017	358
55313	582
729993	1
2072	229
57496	545
5073	723
51283	1271
8399	4
642778	5
642799	4
23420	2823
9284	191
23042	1705
123803	669
54700	708
100288332	0
255027	0
89927	867
9665	770
54820	298
4629	15
123811	714
4363	2783
368	50
408050	443
101059938	0
101059953	0
64131	0
283820	1002
23204	6391
23049	1962
79905	65
10229	242
162073	606
51760	302
728276	102
79838	6
51573	2588
9738	529
57020	1332
400506	470
124152	436
51704	741
124274	0
2813	0
7369	0
204474	0
54988	1
123876	0
348158	0
116285	3
55623	773
6296	71
112479	268
81691	125
123879	175
57149	479
55567	1
57146	198
7783	0
257629	0
1428	62
23117	146
51108	1846
10261	2
146183	0
440345	57
7385	3001
255762	0
730094	223
146177	2
29904	438
55718	566
1039	987
100132247	137
9956	0
57478	154
6340	0
6338	0
91949	413
23062	2083
124454	682
56061	1468
4706	859
79728	415
84516	1388
5347	1177
10595	0
63928	0
5579	1
10368	0
5930	1288
27327	1388
115584	6
55114	1170
51451	508
343	0
342357	238
9951	0
162083	0
79831	61
197370	776
3566	252
50615	8
2975	2009
23247	564
146395	0
23214	2005
388228	80
728741	28
728689	21
1201	852
55911	1
246778	0
26471	1858
112869	183
6799	7
6817	328
728734	0
8663	191
100507607	2
11273	2193
7284	4620
25970	841
487	97
79874	217
930	0
84901	803
83985	1035
27040	38
728888	47
107282092	144
548593	0
79008	0
445329	6
6693	1
23475	411
283897	0
653808	0
3835	1017
4150	2676
112476	119
79447	686
9961	2958
10423	1380
26470	2434
253982	378
253980	218
124446	1169
9344	1154
8479	385
283899	554
8448	54
146378	0
83723	4
226	40012
5531	1505
6911	7
83719	566
79153	29
5595	1576
11151	23
654483	0
552900	0
6818	2
10421	1028
26000	1020
29895	6
1731	60
197407	249
51333	113
79077	582
22928	826
3683	0
79724	620
65988	116
92595	102
146542	182
146540	56
115509	193
78994	581
64319	828
730183	21
10847	1412
100862671	90
5261	451
90835	14
9810	1780
23361	965
9274	870
1489	130
54620	518
93129	982
9739	643
80270	346
112755	12
6810	555
79759	264
9726	485
339105	100
79001	5728
10295	1395
84148	384
5652	3
146547	11
2521	3574
29108	144
493829	0
260434	0
3684	2
3687	34
3681	2
1339	1
283933	5
79798	147
7041	365
6524	3
64755	1146
51327	0
124411	75
10308	170
729264	0
24150	0
729355	0
653550	0
79801	695
55737	2839
23594	274
91807	4
388272	163
84706	529
10294	1325
81831	1118
81533	1947
5257	1624
94160	0
85320	0
83752	1105
6477	403
9683	583
869	0
123970	0
23090	0
255919	204
55027	218
64282	422
113	120
29117	1514
85407	0
124460	0
64127	1
1540	915
6299	0
388276	0
27324	0
80205	1343
643802	0
5934	1207
64400	343
23322	367
79068	797
79191	116
643911	157
10265	51
79190	0
4313	428
54947	621
84290	0
6530	0
1066	0
221223	0
2775	8
267	1461
11051	1934
55239	859
583	757
84560	0
4504	0
4502	20892
4493	5331
4499	0
4489	0
4490	0
4494	114
4495	0
4496	0
4501	1335
9688	818
6559	0
9709	931
1071	4
84166	250
221184	515
80011	1149
89970	575
23568	1012
51090	21
6367	0
6376	0
6361	0
57019	787
57017	1082
5432	942
55715	1128
92922	159
221188	11
9289	1533
222487	0
84229	0
10300	431
3801	695
388282	0
1258	1
374739	0
57567	219
79650	553
4324	1285
29105	684
1459	522
29070	162
221191	0
64785	344
65009	160
79918	191
23019	3858
55238	588
2806	2645
729159	0
1006	0
1009	1761
1003	0
146227	0
7084	555
100529251	0
51192	62
113540	40
146225	0
123920	715
146223	908
1783	2243
283847	1
8883	832
766	1
57546	328
1014	0
6236	19
51647	943
8824	1312
23491	24
283848	2
865	607
80262	405
84752	531
8717	313
55336	58
3299	104
8996	627
653319	268
283849	21
1874	926
79767	31
26231	40
29100	436
29109	494
6553	143
25894	516
146212	43
55282	3
51673	1
29800	321
3291	0
9114	1296
181	1
79567	945
10664	966
146206	5
65057	316
50855	166
84080	300
388284	17
81577	278
57610	498
55815	17
80152	517
57215	538
10204	2814
23644	879
123904	4
5681	788
1506	8
5699	323
3931	73
6560	1062
64180	0
64174	0
100131303	0
55794	202
54920	273
4775	558
80004	12
23659	1074
9057	1765
84138	128
54496	654
55512	84
146198	762
1001	4
999	3
79613	243
3038	36
54921	1429
84916	1139
6645	354
27183	1094
84342	401
64146	85
51388	507
146456	7
7014	426
80777	1582
10725	1181
1728	6101
28987	1422
11060	726
348174	3
55066	844
283971	2
118460	144
16	2182
11269	405
55308	802
6483	448
197258	280
25839	1321
23450	3077
146433	2
92154	3254
55697	1251
54768	161
55783	368
794	7
7571	263
7567	58
10164	2
6898	3
91862	3
23035	302
164	1675
342371	752
55565	100
9798	1950
342372	7
1723	157
3240	2
3250	0
54957	243
9785	1053
83449	6
463	519
388289	0
5713	1775
440348	39
497190	4
2734	2832
55159	1076
197259	144
79152	5
79726	578
84937	338
197257	85
162239	208
440387	0
1504	0
9564	2711
10428	747
124491	153
4166	4
23563	2
79583	276
11345	1176
23536	201
3735	2522
54386	1082
85445	18
22879	487
100130958	75
170692	2
283927	87
57687	19
10143	0
51741	81
4094	4
83657	16
124359	81
56942	356
55839	498
23300	990
123775	19
2653	347
114780	139
53630	4
8139	76
80790	1605
5336	92
93517	1
3294	8443
10200	469
1012	0
3281	2094
23417	213
29948	153
54550	3
146167	0
8720	2766
83693	418
123872	1
9013	462
161931	0
93107	0
58189	0
9914	13
57707	652
23406	6104
79786	755
9100	1424
83716	18
55625	1396
9764	179
339145	0
23199	906
51659	393
404550	140
10328	486
1327	4836
3394	0
2294	8
64779	266
2303	0
2300	23
100506581	57
79791	545
81631	1650
23174	1029
57338	4
54758	231
8140	5334
763	0
54971	213
84627	0
161882	150
124245	861
27189	0
1535	573
4597	684
333929	12
115992	169
348180	210
9780	3386
81620	404
353	1483
2588	559
51693	941
390748	0
863	0
100129697	0
197322	342
1013	1
146429	0
197320	98
29123	2008
100287036	5
6687	1011
6137	24265
27132	44
1800	0
5119	1385
124045	86
8558	604
124044	119
9605	302
92822	179
2175	381
84501	174
22980	1698
4157	95
10381	1365
54849	830
92806	225
79007	729
2622	436
11105	1
8447	0
9501	24
100506388	0
400566	102
359845	518
55275	582
79850	803
50628	672
51031	1036
55178	348
64359	229
29928	406
29	4273
727857	0
286753	2
7531	10138
1398	1434
4641	6528
51763	627
5306	2064
124935	60
8578	7
83547	97
10594	5596
727910	126
124997	608
5345	20
5176	372
114826	244
6117	1846
146760	0
1801	313
124641	78
3090	78
23293	907
63826	99
55720	962
9905	1885
4335	433
79066	349
5048	2200
23277	1391
23108	107
8386	0
4991	0
8390	0
26189	0
8383	0
4995	0
4994	0
8387	0
8392	0
8388	0
84690	0
443	1
162514	11
7442	68
23729	405
1497	377
30851	1363
83460	842
5026	380
3682	164
83903	94
55421	492
84254	95
5023	0
489	0
23140	906
124936	715
51479	1297
7326	845
201305	172
124976	8575
10514	397
124975	0
342527	2
246	0
27043	819
409	626
400569	279
58191	255
84225	2
9032	1
284013	6
388323	14
5694	1417
5338	379
50488	1574
1145	1
100130311	14
2811	26
8402	944
26001	2233
5216	10626
2027	62
9552	822
23125	660
388324	117
10749	3263
55065	0
124961	4
7775	77
9098	1
84622	59
388325	5
9135	1077
4927	932
84268	470
708	2129
56919	656
51009	622
79003	355
728392	548
22861	168
23302	139
23746	0
54478	505
83394	3019
9851	571
84817	417
51003	151
388327	84
284111	2
54739	1
162517	0
83659	1
239	118
440400	3043
124944	400
255877	1
201232	72
162515	2
10462	0
433	0
432	7
1742	333
37	6048
1856	784
79142	1179
11337	5802
23399	2095
23587	385
1366	0
6517	0
51087	0
1984	8901
2874	954
84461	547
9744	149
147040	743
339168	0
8711	158
57048	692
254863	480
57555	885
374768	0
201243	0
284114	89
2256	24
1140	548
57659	2210
643664	0
5430	2284
407977	0
8742	157
8741	117
26168	1035
1973	12872
968	3250
9526	1276
6665	41
9513	882
6462	11
112483	456
482	0
7157	1047
55135	277
1949	620
146754	3
23135	422
92162	5
84316	1008
124637	403
1107	2660
9196	16
58485	1638
116840	634
3000	0
247	1
242	6
59344	2
84667	6
5187	209
6844	858
84314	252
54785	201
9212	553
80169	223
5198	580
399512	43
29098	42
22899	0
146852	1
124751	43
6154	21982
643904	2
81565	537
4628	2177
146849	0
388333	0
162387	0
146850	1
23533	0
9423	0
9482	333
146845	5
124739	67
201140	0
644070	0
9340	2
5957	0
8522	424
8735	0
4626	0
4622	0
4619	0
4620	0
4621	19
6341	494
56985	136
388335	50
644139	0
388336	0
1770	0
7566	76
6416	632
93649	1
9912	3
60528	1484
9955	756
1352	282
146822	1
9953	174
5376	1582
64518	3
100533496	2
284040	0
201158	44
374286	3
10626	397
57335	270
353149	0
136	614
125150	158
54902	904
9611	1753
9487	37
201161	68
7314	12004
51393	14
388341	4466
57336	153
57547	36
9720	74
23495	0
23164	3329
201164	39
201163	419
8533	935
56953	137
55090	264
51655	6
10400	420
10743	812
6720	1100
146691	944
83450	40
91647	318
79018	369
1819	524
51168	7
54890	1361
3996	723
2314	3486
125170	359
7156	606
140775	929
6470	1377
645027	0
654346	0
254272	0
729288	40
147166	293
10517	5
51030	466
5636	399
125206	55
644815	197
10750	2
400581	0
79999	0
388436	0
22905	644
27077	402
5598	423
4239	8
7732	6
6187	1060
55244	285
224	3050
146802	7
218	1
9706	456
11216	480
92521	1995
284194	2
256223	0
339184	0
